,Timestamp,idx,gaze_x,gaze_y,gaze_z,REyePos_x,REyePos_y,LEyePos_x,LEyePos_y,yaw,pitch,roll,HeadBox_xmin,HeadBox_ymin,RightEyeBox_xmin,RightEyeBox_ymin,LeftEyeBox_xmin,LeftEyeBox_ymin,ROpenClose,LOpenClose,set_x,set_y,set_z,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG,WTransG
64,1734107770.621062,3.0,-0.009527777321636677,-0.32151615619659424,0.9440828561782837,86.0,186.0,245.0,170.0,-2.651285409927368,6.085113525390625,-3.728494644165039,508.0,221.0,34.0,134.0,193.0,118.0,0.0,1.0,256.0,170.0,0.0,1.0,0.0,0.0,0.05540731433112978,0.0,-1.0,0.0,0.02973766587467813,0.0,0.0,-1.0,0.9967735233584064,0.0,0.0,0.0,1.0
65,1734107770.7230575,3.0,-0.04967964440584183,-0.3136369585990906,0.9482424855232239,84.0,186.0,242.0,172.0,-2.0037968158721924,1.5757732391357422,-3.8472352027893066,511.0,220.0,33.0,135.0,191.0,121.0,0.0,1.0,256.0,170.0,0.0,1.0,0.0,0.0,0.05017754420395298,0.0,-1.0,0.0,0.03065799422895792,0.0,0.0,-1.0,0.9969843687844913,0.0,0.0,0.0,1.0
66,1734107770.8260615,3.0,-0.04967964440584183,-0.30752357840538025,0.9509733319282532,82.0,186.0,239.0,170.0,-3.244833469390869,3.2201080322265625,-4.432371139526367,514.0,222.0,31.0,135.0,188.0,119.0,0.0,1.0,256.0,170.0,0.0,1.0,0.0,0.0,0.052273882206043135,0.0,-1.0,0.0,0.03163630801613007,0.0,0.0,-1.0,0.996899749907624,0.0,0.0,0.0,1.0
67,1734107770.931332,3.0,-0.04967964440584183,-0.30752357840538025,0.9509733319282532,90.0,184.0,247.0,168.0,-0.6895585060119629,1.073674201965332,-4.302975654602051,513.0,221.0,39.0,133.0,196.0,117.0,1.0,1.0,256.0,170.0,0.0,1.0,0.0,0.0,0.055192852223780065,0.0,-1.0,0.0,0.03169724835842239,0.0,0.0,-1.0,0.9967223509054487,0.0,0.0,0.0,1.0
68,1734107771.0343242,3.0,-0.032847244292497635,-0.30752357840538025,0.9509733319282532,89.0,184.0,250.0,168.0,-1.9231557846069336,-1.050976276397705,-3.5778095722198486,513.0,221.0,38.0,133.0,199.0,117.0,1.0,1.0,256.0,170.0,0.0,1.0,0.0,0.0,0.05971916118390524,0.0,-1.0,0.0,0.029055879994789965,0.0,0.0,-1.0,0.9965390112150347,0.0,0.0,0.0,1.0
69,1734107771.137332,3.0,0.017037630081176758,-0.12673848867416382,0.9895363450050354,91.0,182.0,251.0,168.0,-1.5179095268249512,-4.0668511390686035,-3.6861228942871094,515.0,221.0,40.0,131.0,200.0,117.0,1.0,1.0,256.0,170.0,0.0,1.0,0.0,0.0,0.061463100914218416,0.0,-1.0,0.0,0.03175381252321513,0.0,0.0,-1.0,0.9963658829804969,0.0,0.0,0.0,1.0
70,1734107771.2476404,3.0,0.023741435259580612,-0.1175762265920639,0.9914877414703369,91.0,185.0,252.0,170.0,-1.495178461074829,0.7353010177612305,-4.053466320037842,515.0,222.0,40.0,134.0,201.0,119.0,1.0,1.0,256.0,170.0,0.0,1.0,0.0,0.0,0.0635868308658438,0.0,-1.0,0.0,0.03265595703371861,0.0,0.0,-1.0,0.9962233563604614,0.0,0.0,0.0,1.0
71,1734107771.348644,3.0,0.023741435259580612,-0.11274491250514984,0.9917898178100586,89.0,185.0,250.0,170.0,-3.0227856636047363,6.245504379272461,-4.500699996948242,517.0,222.0,38.0,134.0,199.0,119.0,1.0,1.0,256.0,170.0,0.0,1.0,0.0,0.0,0.06562023930240997,0.0,-1.0,0.0,0.03375054046475441,0.0,0.0,-1.0,0.9960214013810713,0.0,0.0,0.0,1.0
72,1734107771.4566445,3.0,0.017037630081176758,-0.1175762265920639,0.9917898178100586,89.0,193.0,250.0,177.0,-1.5107131004333496,12.088712692260742,-4.756617546081543,511.0,223.0,38.0,142.0,199.0,126.0,1.0,1.0,256.0,170.0,0.0,1.0,0.0,0.0,0.06632732750026989,0.0,-1.0,0.0,0.033545450046021635,0.0,0.0,-1.0,0.9959824640563161,0.0,0.0,0.0,1.0
73,1734107771.558642,3.0,-0.02225484885275364,-0.1175762265920639,0.9899522662162781,90.0,190.0,253.0,176.0,-0.7962203025817871,7.977441787719727,-4.2479681968688965,507.0,223.0,38.0,138.0,201.0,124.0,1.0,1.0,256.0,170.0,0.0,1.0,0.0,0.0,0.06328961122526922,0.0,-1.0,0.0,0.035156238985062,0.0,0.0,-1.0,0.9961475043766863,0.0,0.0,0.0,1.0
74,1734107771.661643,3.0,-0.02225484885275364,-0.13564994931221008,0.9899522662162781,92.0,190.0,256.0,174.0,-0.44928407669067383,5.568124771118164,-3.8975417613983154,501.0,221.0,39.0,137.0,203.0,121.0,1.0,1.0,256.0,170.0,0.0,1.0,0.0,0.0,0.05707111543097665,0.0,-1.0,0.0,0.03498185522241072,0.0,0.0,-1.0,0.9964656779301062,0.0,0.0,0.0,1.0
75,1734107771.7656431,3.0,-0.032465554773807526,-0.13564994931221008,0.9899522662162781,90.0,189.0,251.0,172.0,-1.4052271842956543,3.0321483612060547,-4.153836250305176,503.0,220.0,38.0,137.0,199.0,120.0,1.0,1.0,256.0,170.0,0.0,1.0,0.0,0.0,0.054069630909550755,0.0,-1.0,0.0,0.03401445791218739,0.0,0.0,-1.0,0.9966369685141969,0.0,0.0,0.0,1.0
76,1734107771.86865,4.0,-0.032465554773807526,-0.14950576424598694,0.9887262582778931,92.0,189.0,256.0,173.0,-0.9294705390930176,3.6913604736328125,-4.341311931610107,503.0,218.0,40.0,137.0,204.0,121.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.05410504392759047,0.0,-1.0,0.0,0.031885145470467384,0.0,0.0,-1.0,0.9967192802723774,0.0,0.0,0.0,1.0
77,1734107771.9766448,4.0,-0.017695147544145584,-0.14950576424598694,0.9887262582778931,91.0,191.0,258.0,175.0,-0.905794620513916,1.6671524047851562,-4.408031463623047,504.0,219.0,39.0,139.0,206.0,123.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.0590244971897769,0.0,-1.0,0.0,0.030580487923155198,0.0,0.0,-1.0,0.9964749343935586,0.0,0.0,0.0,1.0
78,1734107772.0797927,4.0,-0.017695147544145584,-0.16098842024803162,0.9868846535682678,92.0,192.0,259.0,175.0,-1.5594406127929688,8.241671562194824,-4.707634449005127,501.0,221.0,39.0,139.0,206.0,122.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.05826617420724285,0.0,-1.0,0.0,0.03192158451842983,0.0,0.0,-1.0,0.9964598427756501,0.0,0.0,0.0,1.0
79,1734107772.184002,4.0,-0.032465554773807526,-0.19230037927627563,0.9807150363922119,90.0,194.0,257.0,179.0,-2.2241227626800537,8.857444763183594,-4.288084030151367,500.0,220.0,37.0,141.0,204.0,126.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.055457228961580216,0.0,-1.0,0.0,0.035023143259130494,0.0,0.0,-1.0,0.9964987017014787,0.0,0.0,0.0,1.0
80,1734107772.28816,4.0,-0.030886134132742882,-0.1932411640882492,0.9806650280952454,89.0,193.0,257.0,178.0,-2.6195144653320312,9.042244911193848,-4.12630558013916,499.0,220.0,36.0,140.0,204.0,125.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.048589137908855475,0.0,-1.0,0.0,0.038412293398085884,0.0,0.0,-1.0,0.996766827905357,0.0,0.0,0.0,1.0
81,1734107772.3921602,4.0,-0.03490898385643959,-0.1932411640882492,0.9806650280952454,85.0,190.0,251.0,177.0,-2.8649566173553467,3.8728103637695312,-5.020859241485596,505.0,224.0,34.0,139.0,200.0,126.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.04654657235412294,0.0,-1.0,0.0,0.038391238890814264,0.0,0.0,-1.0,0.9968728474680657,0.0,0.0,0.0,1.0
82,1734107772.4931588,4.0,-0.045947108417749405,-0.19230037927627563,0.9807150363922119,91.0,195.0,258.0,181.0,-3.3638229370117188,7.771306991577148,-4.958427429199219,499.0,220.0,38.0,142.0,205.0,128.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.05196334682088371,0.0,-1.0,0.0,0.039537263025814534,0.0,0.0,-1.0,0.9966726950553948,0.0,0.0,0.0,1.0
83,1734107772.597948,4.0,-0.04789958894252777,-0.18961691856384277,0.9806891083717346,92.0,195.0,262.0,181.0,-3.701472759246826,11.628477096557617,-5.211041450500488,500.0,221.0,39.0,142.0,209.0,128.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.053302199197326997,0.0,-1.0,0.0,0.0384184572656702,0.0,0.0,-1.0,0.996543059762778,0.0,0.0,0.0,1.0
84,1734107772.696946,4.0,-0.04789958894252777,-0.17493151128292084,0.9824687242507935,93.0,196.0,262.0,182.0,-3.143049478530884,11.866580963134766,-5.16900110244751,499.0,221.0,40.0,143.0,209.0,129.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.05435290394118464,0.0,-1.0,0.0,0.0416237683547597,0.0,0.0,-1.0,0.996361275226258,0.0,0.0,0.0,1.0
85,1734107772.7979493,4.0,-0.05452211946249008,-0.17493151128292084,0.9824687242507935,88.0,197.0,253.0,184.0,-3.6605477333068848,16.325803756713867,-5.921639442443848,503.0,224.0,36.0,145.0,201.0,132.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.054448969592507016,0.0,-1.0,0.0,0.04113270755834275,0.0,0.0,-1.0,0.9963950654930174,0.0,0.0,0.0,1.0
86,1734107772.8999484,4.0,-0.06445345282554626,-0.17831264436244965,0.9811239242553711,88.0,196.0,253.0,182.0,-3.816995143890381,16.310609817504883,-6.3168840408325195,498.0,226.0,36.0,144.0,201.0,130.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.05035771295251993,0.0,-1.0,0.0,0.04613399616344416,0.0,0.0,-1.0,0.9964355570577821,0.0,0.0,0.0,1.0
87,1734107773.006948,4.0,-0.05452211946249008,-0.1855347454547882,0.9806891083717346,91.0,194.0,257.0,180.0,-3.965470314025879,16.488842010498047,-6.78818416595459,494.0,228.0,38.0,141.0,204.0,127.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.04520210872928812,0.0,-1.0,0.0,0.04830253962227539,0.0,0.0,-1.0,0.9965665134969446,0.0,0.0,0.0,1.0
88,1734107773.1109476,4.0,-0.05452211946249008,-0.17831264436244965,0.9811239242553711,91.0,192.0,258.0,177.0,-4.5757856369018555,10.884902954101562,-6.558709144592285,497.0,228.0,38.0,139.0,205.0,124.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.04532209972486604,0.0,-1.0,0.0,0.048932491325401,0.0,0.0,-1.0,0.9965267905941504,0.0,0.0,0.0,1.0
89,1734107773.2119474,4.0,-0.05452211946249008,-0.17831264436244965,0.9811239242553711,95.0,196.0,262.0,180.0,-3.2989115715026855,8.180087089538574,-6.516467094421387,498.0,225.0,43.0,144.0,210.0,128.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.05087369414835478,0.0,-1.0,0.0,0.04515129660172554,0.0,0.0,-1.0,0.9964416502382877,0.0,0.0,0.0,1.0
90,1734107773.3169475,4.0,-0.05420777201652527,-0.17831264436244965,0.9813156127929688,94.0,194.0,260.0,178.0,-2.4092230796813965,9.313272476196289,-4.964444160461426,505.0,225.0,42.0,142.0,208.0,126.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.05799586002665132,0.0,-1.0,0.0,0.040588997014510894,0.0,0.0,-1.0,0.9962627183298455,0.0,0.0,0.0,1.0
91,1734107773.4229498,4.0,-0.05420777201652527,-0.17801852524280548,0.9817298054695129,91.0,193.0,257.0,178.0,-3.708442211151123,7.210502624511719,-5.231675148010254,511.0,226.0,39.0,141.0,205.0,126.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.06343867140632206,0.0,-1.0,0.0,0.038407627249394644,0.0,0.0,-1.0,0.9960321991618526,0.0,0.0,0.0,1.0
92,1734107773.5249457,4.0,-0.05420777201652527,-0.17604802548885345,0.9818978905677795,91.0,192.0,256.0,176.0,-2.4519433975219727,8.058523178100586,-4.78648567199707,514.0,228.0,39.0,140.0,204.0,124.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.07036808983802623,0.0,-1.0,0.0,0.042364635554444405,0.0,0.0,-1.0,0.9953692169950638,0.0,0.0,0.0,1.0
93,1734107773.625948,4.0,-0.05420777201652527,-0.17801852524280548,0.9817298054695129,91.0,191.0,256.0,176.0,-2.7380361557006836,9.64102554321289,-5.091962814331055,515.0,229.0,39.0,139.0,204.0,124.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.06727748369277162,0.0,-1.0,0.0,0.04281010686696678,0.0,0.0,-1.0,0.9955702035767479,0.0,0.0,0.0,1.0
94,1734107773.7269478,4.0,-0.05121618136763573,-0.18239548802375793,0.9817298054695129,89.0,192.0,254.0,179.0,-2.203270435333252,8.70114517211914,-4.641750335693359,519.0,227.0,37.0,140.0,202.0,127.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.07205882742702359,0.0,-1.0,0.0,0.04388090392171519,0.0,0.0,-1.0,0.9952071205233739,0.0,0.0,0.0,1.0
95,1734107773.8279476,4.0,-0.05121618136763573,-0.19357779622077942,0.9797471761703491,91.0,191.0,256.0,176.0,-2.647463321685791,9.242356300354004,-5.143539905548096,517.0,230.0,39.0,139.0,204.0,124.0,1.0,1.0,142.0,95.0,0.0,1.0,0.0,0.0,0.07429150702159944,0.0,-1.0,0.0,0.04333194237803463,0.0,0.0,-1.0,0.9950845948180984,0.0,0.0,0.0,1.0
96,1734107773.9289477,5.0,-0.05121618136763573,-0.19357779622077942,0.9797471761703491,91.0,193.0,255.0,177.0,-1.6267085075378418,8.533952713012695,-4.4587507247924805,517.0,229.0,40.0,142.0,204.0,126.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.07318677598374243,0.0,-1.0,0.0,0.04494138079435798,0.0,0.0,-1.0,0.9950903301996075,0.0,0.0,0.0,1.0
97,1734107774.0281236,5.0,-0.05293361842632294,-0.19357779622077942,0.9795653223991394,89.0,191.0,253.0,178.0,-2.2820985317230225,10.609575271606445,-4.7317376136779785,516.0,229.0,38.0,140.0,202.0,127.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.07002885123929639,0.0,-1.0,0.0,0.044992190183185996,0.0,0.0,-1.0,0.9953052561209745,0.0,0.0,0.0,1.0
98,1734107774.1301281,5.0,-0.05293361842632294,-0.19357779622077942,0.9795653223991394,86.0,191.0,247.0,176.0,-1.09309720993042,10.737977981567383,-3.9870259761810303,516.0,228.0,35.0,140.0,196.0,125.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.06827011007201368,0.0,-1.0,0.0,0.044367574654179204,0.0,0.0,-1.0,0.9954634626288296,0.0,0.0,0.0,1.0
99,1734107774.2331352,5.0,-0.05293361842632294,-0.18707235157489777,0.9795653223991394,91.0,193.0,253.0,180.0,-1.580240249633789,12.649423599243164,-4.694005966186523,508.0,227.0,40.0,142.0,202.0,129.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.0648548633958796,0.0,-1.0,0.0,0.04392314696515266,0.0,0.0,-1.0,0.9957397247380759,0.0,0.0,0.0,1.0
100,1734107774.3385162,5.0,-0.04616439342498779,-0.1799343377351761,0.98225337266922,87.0,191.0,251.0,175.0,-1.29848051071167,9.253364562988281,-4.241514682769775,506.0,229.0,36.0,140.0,200.0,124.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.06013677193086909,0.0,-1.0,0.0,0.04281390621999865,0.0,0.0,-1.0,0.9960558774993297,0.0,0.0,0.0,1.0
101,1734107774.4505143,5.0,-0.03978369012475014,-0.18707235157489777,0.9795653223991394,89.0,192.0,249.0,180.0,-2.8638663291931152,10.539029121398926,-4.583259105682373,499.0,226.0,37.0,140.0,197.0,128.0,0.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.053794922155443466,0.0,-1.0,0.0,0.04489936184796676,0.0,0.0,-1.0,0.9963192854461561,0.0,0.0,0.0,1.0
102,1734107774.562872,5.0,-0.032497089356184006,-0.17895087599754333,0.9827743172645569,93.0,189.0,256.0,170.0,-1.466069221496582,6.439327239990234,-4.557194709777832,493.0,223.0,41.0,137.0,204.0,118.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.047337425803821484,0.0,-1.0,0.0,0.041021265209156645,0.0,0.0,-1.0,0.996724627715522,0.0,0.0,0.0,1.0
103,1734107774.6648743,5.0,-0.008540750481188297,-0.17083215713500977,0.984764039516449,92.0,186.0,255.0,166.0,-0.30724382400512695,4.241511344909668,-4.145877838134766,493.0,226.0,40.0,134.0,203.0,114.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.045680226747942455,0.0,-1.0,0.0,0.03285971291377665,0.0,0.0,-1.0,0.9971281750893484,0.0,0.0,0.0,1.0
104,1734107774.765874,5.0,0.03314967826008797,-0.13166247308254242,0.9912577867507935,96.0,185.0,260.0,166.0,-0.42002439498901367,6.044942855834961,-4.322153091430664,491.0,225.0,44.0,133.0,208.0,114.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.043174386165736774,0.0,-1.0,0.0,0.034966295066859734,0.0,0.0,-1.0,0.9971854382337098,0.0,0.0,0.0,1.0
105,1734107774.8678854,5.0,0.03314967826008797,-0.07230187952518463,0.9970071911811829,90.0,188.0,256.0,171.0,-1.076326847076416,12.003232955932617,-4.669523239135742,498.0,223.0,38.0,136.0,204.0,119.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.04434276082065968,0.0,-1.0,0.0,0.03618907042113039,0.0,0.0,-1.0,0.9971155563389982,0.0,0.0,0.0,1.0
106,1734107774.973872,5.0,0.027370259165763855,-0.07029802352190018,0.9970925450325012,95.0,185.0,260.0,169.0,-0.8046517372131348,10.314998626708984,-4.57803201675415,499.0,223.0,43.0,133.0,208.0,117.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.05145815906283053,0.0,-1.0,0.0,0.03625019708897134,0.0,0.0,-1.0,0.9967823736721944,0.0,0.0,0.0,1.0
107,1734107775.0728745,5.0,0.027370259165763855,-0.07029802352190018,0.9970925450325012,88.0,188.0,251.0,172.0,-1.9324512481689453,9.151921272277832,-4.4529571533203125,509.0,222.0,37.0,137.0,200.0,121.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.055004322203917676,0.0,-1.0,0.0,0.0343367587813391,0.0,0.0,-1.0,0.996633719455475,0.0,0.0,0.0,1.0
108,1734107775.1758716,5.0,0.017668528482317924,-0.07029802352190018,0.9970925450325012,91.0,188.0,259.0,171.0,-1.6527557373046875,8.099773406982422,-4.314713001251221,509.0,223.0,39.0,136.0,207.0,119.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.05959268051045155,0.0,-1.0,0.0,0.03565867604027653,0.0,0.0,-1.0,0.9963338619576991,0.0,0.0,0.0,1.0
109,1734107775.2848725,5.0,0.009827908128499985,-0.07230187952518463,0.9970071911811829,90.0,186.0,255.0,170.0,-1.433335304260254,9.625838279724121,-4.730875015258789,513.0,225.0,39.0,135.0,204.0,119.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.06511574727128269,0.0,-1.0,0.0,0.03509761612876006,0.0,0.0,-1.0,0.9960257319388921,0.0,0.0,0.0,1.0
110,1734107775.38827,5.0,0.009827908128499985,-0.07029802352190018,0.9973695874214172,91.0,184.0,255.0,168.0,-1.4398276805877686,8.329607009887695,-4.703658580780029,513.0,227.0,40.0,133.0,204.0,117.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.06708400049042779,0.0,-1.0,0.0,0.03630012347784809,0.0,0.0,-1.0,0.9958840329827907,0.0,0.0,0.0,1.0
111,1734107775.4962673,5.0,0.009827908128499985,-0.08766555041074753,0.9961014986038208,88.0,194.0,250.0,179.0,-1.1324810981750488,13.111749649047852,-4.900328636169434,514.0,226.0,37.0,143.0,199.0,128.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.06365277567451086,0.0,-1.0,0.0,0.036815079302581676,0.0,0.0,-1.0,0.9960713114190531,0.0,0.0,0.0,1.0
112,1734107775.5992718,5.0,0.009827908128499985,-0.08766555041074753,0.9961014986038208,86.0,194.0,245.0,181.0,-2.0546374320983887,9.34581470489502,-4.175831317901611,515.0,225.0,35.0,143.0,194.0,130.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.06781738244259738,0.0,-1.0,0.0,0.04054052299838056,0.0,0.0,-1.0,0.9956942243245086,0.0,0.0,0.0,1.0
113,1734107775.7052732,5.0,0.009827908128499985,-0.28227585554122925,0.9591692090034485,87.0,193.0,247.0,180.0,-1.731184482574463,9.867670059204102,-4.37721586227417,512.0,228.0,36.0,142.0,196.0,129.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.06062067154305985,0.0,-1.0,0.0,0.043936985551255636,0.0,0.0,-1.0,0.9959899905133607,0.0,0.0,0.0,1.0
114,1734107775.8132706,5.0,-0.0050242128781974316,-0.28227585554122925,0.9591692090034485,90.0,187.0,254.0,169.0,-0.5963988304138184,5.693004608154297,-3.9969186782836914,510.0,227.0,39.0,136.0,203.0,118.0,1.0,1.0,142.0,23.0,0.0,1.0,0.0,0.0,0.05903802288395415,0.0,-1.0,0.0,0.046638001260562056,0.0,0.0,-1.0,0.9959275166569265,0.0,0.0,0.0,1.0
115,1734107775.9192667,6.0,-0.0050242128781974316,-0.28227585554122925,0.9591692090034485,94.0,187.0,257.0,169.0,-0.21949291229248047,5.845036506652832,-4.43435001373291,506.0,223.0,42.0,135.0,205.0,117.0,1.0,1.0,142.0,170.0,0.0,1.0,0.0,0.0,0.061003997439375984,0.0,-1.0,0.0,0.038455444656520996,0.0,0.0,-1.0,0.9961474942502571,0.0,0.0,0.0,1.0
116,1734107776.02959,6.0,-0.0050242128781974316,-0.08798675239086151,0.9956210851669312,96.0,182.0,257.0,166.0,-0.10445117950439453,3.86517333984375,-4.305809020996094,506.0,223.0,44.0,130.0,205.0,114.0,1.0,1.0,142.0,170.0,0.0,1.0,0.0,0.0,0.05959792472716325,0.0,-1.0,0.0,0.03344891976555769,0.0,0.0,-1.0,0.9963996679004449,0.0,0.0,0.0,1.0
117,1734107776.1295905,6.0,-0.0050242128781974316,-0.07763686031103134,0.9961090087890625,89.0,189.0,254.0,171.0,-1.4431571960449219,8.965293884277344,-4.738288402557373,511.0,222.0,38.0,138.0,203.0,120.0,1.0,1.0,142.0,170.0,0.0,1.0,0.0,0.0,0.06067054087008536,0.0,-1.0,0.0,0.03490937941788159,0.0,0.0,-1.0,0.9963378871029358,0.0,0.0,0.0,1.0
118,1734107776.232591,6.0,0.03651187941431999,-0.07599416375160217,0.9961090087890625,95.0,185.0,256.0,167.0,0.35097408294677734,9.097018241882324,-4.540432929992676,509.0,222.0,44.0,134.0,205.0,116.0,1.0,1.0,142.0,170.0,0.0,1.0,0.0,0.0,0.06262074323407198,0.0,-1.0,0.0,0.03477611927832719,0.0,0.0,-1.0,0.9962054382924765,0.0,0.0,0.0,1.0
119,1734107776.3366046,6.0,0.04897047579288483,-0.07599416375160217,0.9956210851669312,93.0,184.0,253.0,166.0,-0.6127686500549316,10.359868049621582,-4.67644739151001,512.0,222.0,42.0,133.0,202.0,115.0,1.0,1.0,142.0,170.0,0.0,1.0,0.0,0.0,0.06152555342913038,0.0,-1.0,0.0,0.03257091493399978,0.0,0.0,-1.0,0.9963710039790878,0.0,0.0,0.0,1.0
120,1734107776.4385915,6.0,0.04897047579288483,-0.07260680943727493,0.9957323670387268,92.0,185.0,252.0,167.0,-0.782228946685791,8.638694763183594,-4.624544143676758,516.0,220.0,41.0,134.0,201.0,116.0,1.0,1.0,142.0,170.0,0.0,1.0,0.0,0.0,0.061663015213814856,0.0,-1.0,0.0,0.03226707499624173,0.0,0.0,-1.0,0.9963643748045156,0.0,0.0,0.0,1.0
121,1734107776.542588,6.0,0.04897047579288483,-0.07599416375160217,0.9955815076828003,88.0,191.0,249.0,175.0,-0.8227734565734863,9.557088851928711,-5.0510406494140625,519.0,224.0,37.0,140.0,198.0,124.0,1.0,1.0,142.0,170.0,0.0,1.0,0.0,0.0,0.06619620594703424,0.0,-1.0,0.0,0.030681077824979038,0.0,0.0,-1.0,0.996138049378096,0.0,0.0,0.0,1.0
122,1734107776.6445858,6.0,0.04897047579288483,-0.08012039214372635,0.9938218593597412,87.0,191.0,248.0,175.0,-0.8023457527160645,8.450729370117188,-4.949453830718994,522.0,223.0,36.0,140.0,197.0,124.0,1.0,1.0,142.0,170.0,0.0,1.0,0.0,0.0,0.07012654184968382,0.0,-1.0,0.0,0.03619782688629984,0.0,0.0,-1.0,0.9956509328150662,0.0,0.0,0.0,1.0
123,1734107776.7518742,6.0,-0.003289473243057728,-0.17139750719070435,0.9851733446121216,89.0,188.0,249.0,173.0,-0.3397665023803711,4.426028251647949,-4.471135139465332,523.0,224.0,38.0,137.0,198.0,122.0,1.0,1.0,142.0,170.0,0.0,1.0,0.0,0.0,0.072044286081619,0.0,-1.0,0.0,0.03591402393913955,0.0,0.0,-1.0,0.9955258262232912,0.0,0.0,0.0,1.0
124,1734107776.8568728,6.0,-0.003289473243057728,-0.17139750719070435,0.9851733446121216,88.0,189.0,247.0,174.0,-1.2616477012634277,2.4113893508911133,-3.8784801959991455,523.0,222.0,37.0,138.0,196.0,123.0,1.0,1.0,142.0,170.0,0.0,1.0,0.0,0.0,0.07329748951604952,0.0,-1.0,0.0,0.03672138188389289,0.0,0.0,-1.0,0.9954089282340672,0.0,0.0,0.0,1.0
125,1734107776.9628708,6.0,-0.003289473243057728,-0.17811067402362823,0.9837985038757324,89.0,189.0,249.0,173.0,-0.4909515380859375,4.246889114379883,-4.438767433166504,521.0,222.0,39.0,139.0,199.0,123.0,1.0,1.0,142.0,170.0,0.0,1.0,0.0,0.0,0.06948010088882575,0.0,-1.0,0.0,0.03561385363563611,0.0,0.0,-1.0,0.9956986478689428,0.0,0.0,0.0,1.0
126,1734107777.063207,6.0,0.006521996110677719,-0.17811067402362823,0.9837985038757324,93.0,187.0,253.0,172.0,-0.2972569465637207,5.438176155090332,-4.260451316833496,515.0,223.0,42.0,136.0,202.0,121.0,1.0,1.0,142.0,170.0,0.0,1.0,0.0,0.0,0.07066806821672722,0.0,-1.0,0.0,0.034318913962005926,0.0,0.0,-1.0,0.9957113784136916,0.0,0.0,0.0,1.0
127,1734107777.1662335,6.0,0.006521996110677719,-0.19284862279891968,0.9810070395469666,89.0,186.0,248.0,170.0,-1.1288094520568848,0.2774314880371094,-3.6775755882263184,516.0,223.0,38.0,135.0,197.0,119.0,1.0,1.0,142.0,170.0,0.0,1.0,0.0,0.0,0.06691927090711257,0.0,-1.0,0.0,0.034959358490130224,0.0,0.0,-1.0,0.9959369766957951,0.0,0.0,0.0,1.0
128,1734107777.268826,6.0,0.007763478439301252,-0.1984402984380722,0.9797956943511963,90.0,182.0,247.0,167.0,-1.2766542434692383,0.6014547348022461,-4.159242153167725,516.0,222.0,39.0,131.0,196.0,116.0,1.0,1.0,142.0,170.0,0.0,1.0,0.0,0.0,0.06387335637911667,0.0,-1.0,0.0,0.03442819125663492,0.0,0.0,-1.0,0.9961016724000483,0.0,0.0,0.0,1.0
